,State,County,Democratic,Republican,FIPS,Total Population,Citizen Voting-Age Population,"Percent White, not Hispanic or Latino","Percent Black, not Hispanic or Latino",Percent Hispanic or Latino,Percent Foreign Born,Percent Female,Percent Age 29 and Under,Percent Age 65 and Older,Median Household Income,Percent Unemployed,Percent Less than High School Degree,Percent Less than Bachelor's Degree,Percent Rural,Party,Percent Age between 30 and 64 inclusive,Percent Male,Percent more than High School Degree,Percent more than Bachelor's Degree,Citizen Voting-Age Population voted
291,MN,ramsey,182445.0,53101.0,27123,531528,,63.95222829,10.9420388,7.334514832999999,15.09798167,51.32279014,42.82239129,12.99235412,57717,6.472577917000001,9.707847317,58.99775399,0.187165775,Demo,44.18525459,48.67720986,90.292152683,41.00224601,235546.0
292,MN,red lake,900.0,709.0,27125,4042,3020.0,92.85007422,0.494804552,3.191489362,1.187530925,49.13409203,35.52696685,18.7283523,49800,3.966005666,7.921146952999999,84.98207885,100.0,Demo,45.744680849999995,50.86590797,92.078853047,15.017921150000006,1609.0
293,MN,renville,3194.0,2888.0,27129,14995,11385.0,89.42980994,0.300100033,7.642547516,2.70756919,49.29643214,34.32477492,20.38012671,54824,3.363402062,11.54868096,85.24387929,100.0,Demo,45.29509836999999,50.70356786,88.45131904,14.756120710000005,6082.0
294,MN,rice,16881.0,10604.0,27131,65116,47660.0,84.05000307,4.137232017,7.769211867999999,7.426746115,49.11849622,42.21850237,14.03956017,61683,4.339659668,9.94648504,72.76818292,25.93464501,Demo,43.741937459999995,50.88150378,90.05351496,27.23181708,27485.0
295,MN,rock,1452.0,2217.0,27133,9554,,94.52585305,0.785011514,2.574837764,1.76889261,51.1408834,36.67573791,20.41029935,52835,2.143446002,9.933774834,79.43939627,52.30721586,Rep,42.91396274,48.8591166,90.066225166,20.560603729999997,3669.0
296,MN,roseau,2517.0,3771.0,27135,15609,,92.76058684,0.7175347559999999,1.063489013,3.645332821,48.75392402,37.46556474,15.63841374,54827,2.1385402140000003,8.764066374,81.32748426,82.32132574,Rep,46.896021520000005,51.24607598,91.235933626,18.672515739999994,6288.0
297,MN,saint louis,66056.0,30293.0,27137,200353,160075.0,91.59583335,1.4988545219999998,1.4689073780000002,2.185143222,49.73771294,37.94402879,17.29647173,49395,5.790180859,6.493917007,72.24978866,37.11456055,Demo,44.75949948,50.26228706,93.506082993,27.750211340000007,96349.0
298,MN,sibley,3050.0,3337.0,27143,14957,10900.0,89.52330013,0.46800829,8.270375075,4.853914555,49.4885338,36.49127499,17.51688173,59596,4.219105837,10.24990238,83.26825459,100.0,Rep,45.99184328,50.5114662,89.75009762,16.731745410000002,6387.0
299,MN,stearns,31970.0,31821.0,27145,153661,,88.55597712,4.469579138,3.087966368,5.5876247060000015,49.6586642,44.80642453,13.32153246,56977,4.759483372,7.919701847000001,74.05132983,36.93325898,Demo,41.87204301,50.3413358,92.080298153,25.94867017,63791.0
300,MN,steele,8192.0,7490.0,27147,36541,,87.64401631,2.865274623,7.213814619,3.448181495,50.54048877,38.69352234,15.82879505,58141,4.348271447,7.613151853,75.21318465,30.57195976,Demo,45.47768261,49.45951123,92.386848147,24.786815349999998,15682.0
301,MN,stevens,2290.0,1969.0,27149,9762,7430.0,89.7357099,0.665847162,4.578979717,4.169227617,49.96926859,46.92685925,16.85105511,55941,2.961574508,8.412032179,71.84330185,47.32675303,Demo,36.22208564,50.03073141,91.587967821,28.156698149999997,4259.0
302,MN,swift,2147.0,1793.0,27151,9483,7295.0,92.99799641,1.68722978,4.291890752,1.845407571,49.64673626,34.29294527,21.11146262,49956,3.340668134,11.39392125,82.69201976,67.3821936,Demo,44.59559211000001,50.35326374,88.60607875,17.307980240000006,3940.0
303,MN,traverse,825.0,665.0,27155,3397,2680.0,90.99205181,0.441566088,2.266705917,1.825139829,51.86929644,30.99793936,26.28790109,50333,4.437869822,9.251810137,81.85840708,100.0,Demo,42.71415955,48.13070356,90.748189863,18.141592919999994,1490.0
304,MN,wabasha,4961.0,4695.0,27157,21327,16385.0,94.92661884,0.150044544,2.874290805,1.3550897919999998,50.17114456,34.59464529,18.80714587,58865,3.382302699,6.811536417,78.76129718,64.54142831,Demo,46.59820884,49.82885544,93.188463583,21.23870282,9656.0
305,MN,wadena,2044.0,3379.0,27159,13755,10365.0,94.92548164,0.7924391129999999,1.715739731,0.7851690290000001,50.49800073,36.78662305,21.88295165,42689,5.222222222,10.65897682,87.00202926,66.9869248,Rep,41.3304253,49.50199927,89.34102318000001,12.99797074,5423.0
306,MN,waseca,4035.0,3872.0,27161,19034,14245.0,89.43994956,2.584848166,5.668803194,3.378165388,52.7372071,37.46453714,16.15530104,53199,4.683278295,8.045278432,80.14130517,50.16199833,Demo,46.38016182,47.2627929,91.954721568,19.858694830000005,7907.0
307,MN,washington,78364.0,47785.0,27163,248745,,84.21315001,3.892741563,3.816358118,6.518723994,50.51438220000001,38.61705763,12.84005709,86689,3.963644811,4.033634659,57.69882675,14.46820304,Demo,48.54288528,49.48561779999999,95.966365341,42.30117325,126149.0
308,MN,watonwan,2200.0,1819.0,27165,10996,,74.79992725,0.636595126,22.63550382,11.1404147,50.76391415,37.74099673,19.20698436,50068,2.720513687,15.10500808,83.65643511,59.10266702,Demo,43.05201891,49.23608585,84.89499192,16.343564889999996,4019.0
309,MN,wilkin,1251.0,1243.0,27167,6479,,94.32011113,0.72542059,1.265627412,0.4784689,49.71446211,34.52693317,18.59854916,52963,1.975235849,7.664075992999999,78.6701209,50.13686131,Demo,46.87451766999999,50.28553789,92.335924007,21.3298791,2494.0
310,MN,wright,26821.0,30572.0,27171,129922,,93.10663321,1.139145025,2.695463432,2.880959345,49.68365635,41.62035683,11.17593633,75705,4.3895672239999985,5.768514177999999,73.23933504,32.50761828,Rep,47.20370684,50.31634365,94.231485822,26.76066496,57393.0
311,MT,big horn,3027.0,1558.0,30003,13214,8655.0,28.04601181,0.098380506,5.229302255,1.415165733,50.64325715,50.06810958,11.03375208,44136,16.82995101,13.70571846,84.26429614,71.90827827,Demo,38.89813834,49.35674285,86.29428154,15.735703860000001,4585.0
312,MT,blaine,1961.0,982.0,30005,6609,,46.69390225,0.226963232,2.390679377,1.331517627,50.32531397,45.09002875,14.19276744,36875,14.20548398,10.59965165,80.41801443,100.0,Demo,40.71720381,49.67468603,89.40034835,19.58198557,2943.0
313,MT,broadwater,1071.0,2086.0,30007,5692,4510.0,93.74560787,0.175685172,1.229796205,2.670414617,48.55938159,31.30709768,20.53759663,50946,5.613908004,6.392694064,72.69887046,100.0,Rep,48.155305690000006,51.44061841,93.607305936,27.301129540000005,3157.0
314,MT,carbon,2680.0,3209.0,30009,10340,,94.78723404,0.00967118,2.379110251,1.276595745,49.99032882,28.14313346,22.74661509,52869,3.743112293,6.142693628,70.83810251,100.0,Rep,49.11025145,50.00967118,93.857306372,29.16189749,5889.0
315,MT,carter,128.0,602.0,30011,1295,,96.6023166,0.0,1.38996139,0.077220077,51.73745174,30.81081081,24.94208494,46985,2.65625,7.991587802000001,82.86014721,100.0,Rep,44.24710425000001,48.26254826,92.008412198,17.139852790000006,730.0
316,MT,cascade,17435.0,15566.0,30013,82049,,86.1265829,1.156625919,4.086582408,1.997586808,49.7276018,39.73235506,17.08613146,45469,5.013178976,8.344765342999999,74.05956679,19.82121559,Demo,43.18151347999999,50.2723982,91.655234657,25.940433209999995,33001.0
317,MT,custer,1942.0,2762.0,30017,11980,,92.73789649,0.358931553,2.946577629,1.343906511,49.92487479,37.16193656,18.50584307,50146,2.165506574,8.596849826,80.14909222,17.90751346,Rep,44.33222037,50.07512521,91.403150174,19.85090778,4704.0
318,MT,daniels,281.0,631.0,30019,1787,,96.8662563,0.0,2.126468942,3.693340795,50.86737549,29.826524900000006,24.06267487,51108,2.030456853,5.171102662,76.27376426,100.0,Rep,46.110800229999995,49.13262451,94.828897338,23.726235740000007,912.0
319,MT,dawson,1233.0,2700.0,30021,9431,7255.0,92.88516594,0.657406426,2.788675644,1.357226169,47.24843601,37.30251299,16.85929382,57591,2.181138346,7.488108025,81.09559613,27.57082311,Rep,45.83819319,52.75156399,92.511891975,18.904403869999996,3933.0
320,MT,deer lodge,2892.0,1208.0,30023,9176,,90.74760244,0.348735833,3.073234525,1.8744551,46.78509154,29.98038361,20.89145597,39212,3.727180527,10.53631448,84.1005407,33.64164336,Demo,49.12816042,53.21490846,89.46368552,15.899459300000004,4100.0
321,MT,fallon,281.0,951.0,30025,2913,2160.0,94.47305184,1.304497082,1.716443529,1.338825953,47.64847237,38.0363886,15.82560934,50114,2.891263356,3.842264914,85.23761375,100.0,Rep,46.13800206,52.35152763,96.157735086,14.762386250000006,1232.0
322,MT,fergus,1964.0,3640.0,30027,11429,,94.45270802,0.157494094,0.822469157,1.767433721,49.68938665,31.86630501,22.6878992,42357,3.0297629660000003,6.882591092999999,71.39795189,47.43656137,Rep,45.44579578999999,50.31061335,93.117408907,28.60204811,5604.0
323,MT,flathead,19652.0,26759.0,30029,94696,72845.0,93.31967559,0.24710653,2.552378136,2.019092676,50.07075272,35.31194559,17.01550224,48407,6.528746287000001,5.474496563,71.07500301,51.48469118,Rep,47.67255217,49.92924728,94.525503437,28.924996989999997,46411.0
324,MT,gallatin,33251.0,21248.0,30031,97958,76135.0,92.59070214,0.360358521,3.139100431,3.1319545110000004,48.43810613,44.8743339,11.15375977,57021,5.267075155,3.21580282,51.9810056,33.54261392,Demo,43.971906329999996,51.56189387,96.78419718,48.0189944,54499.0
325,MT,glacier,3754.0,1153.0,30035,13695,,31.3253012,0.26286966,2.818546915,1.6575392480000002,50.91639284,48.16356334,11.06973348,29181,10.78983117,10.18645977,81.74195970000002,44.01074707,Demo,40.76670317999999,49.08360716,89.81354023,18.258040299999976,4907.0
326,MT,golden valley,130.0,303.0,30037,730,,90.2739726,0.0,6.712328767000001,0.684931507,52.87671233,24.38356164,24.52054795,44000,2.5352112680000003,6.631762652999999,76.43979058,100.0,Rep,51.09589041,47.12328767,93.368237347,23.560209420000007,433.0
327,MT,granite,695.0,1046.0,30039,3212,2590.0,94.70734745,0.062266501,1.99252802,1.369863014,48.69240349,26.05853051,28.42465753,48688,7.407407407000001,10.51985264,74.98976668,100.0,Rep,45.51681196,51.30759651,89.48014736,25.010233319999998,1741.0
328,MT,hill,3729.0,2434.0,30041,16529,,70.76653155,0.018149918,3.2730352710000004,1.131344909,49.45247746,44.65484905,13.8665376,42979,5.297311614,9.502086771,76.51169562,40.00372763,Demo,41.478613349999996,50.54752254,90.497913229,23.488304380000002,6163.0
329,MT,judith basin,388.0,752.0,30045,1981,,97.07218576,0.0,1.5143866730000002,1.261988894,47.80413932,25.03785967,23.67491166,45347,2.894211577,5.148005148,68.66151866,100.0,Rep,51.28722867,52.19586068,94.851994852,31.33848134,1140.0
330,MT,liberty,365.0,586.0,30051,2292,1855.0,96.81500873,0.0,0.741710297,1.396160558,50.39267016,33.63874346,22.29493892,46597,5.486044272999999,20.84095064,81.59658745,100.0,Rep,44.06631762,49.60732984,79.15904936,18.40341255,951.0
331,MT,lincoln,2902.0,6137.0,30053,19268,15640.0,93.35167116,0.057089475,2.678015362,2.345858418,49.97405024,27.97903259,24.82873158,35461,11.57057135,11.89107827,81.04132458,79.79377254,Rep,47.19223583,50.02594976,88.10892173,18.958675420000006,9039.0
332,MT,mccone,227.0,773.0,30055,1678,,92.19308701,0.0,0.893921335,0.357568534,45.53039333,31.64481526,22.82479142,42330,0.943396226,6.92431562,83.57487923,100.0,Rep,45.53039332,54.46960667,93.07568438,16.425120770000007,1000.0
333,MT,meagher,319.0,629.0,30059,1960,1530.0,95.86734694,0.0,1.93877551,1.071428571,52.19387755,31.53061224,22.14285714,39032,2.965235174,7.51565762,78.77522617,100.0,Rep,46.32653062,47.80612245,92.48434238,21.224773830000004,948.0
334,MT,mineral,785.0,1181.0,30061,4223,,97.27681743,0.047359697,1.326071513,1.894387876,48.96992659,27.98958087,26.71086905,37143,6.853396901,12.63225393,87.33568451,100.0,Rep,45.29955008,51.03007341,87.36774607,12.664315490000007,1966.0
335,MT,musselshell,573.0,1743.0,30065,4778,3690.0,92.8840519,0.23022185,2.658015906,1.841774801,50.31393889,32.14734198,21.18041021,41557,5.783489867,9.786111925,85.40873132,100.0,Rep,46.67224781,49.68606111,90.213888075,14.591268679999999,2316.0
336,MT,park,5114.0,4357.0,30067,15843,,94.04153254,0.315596794,2.600517579,2.164994004,50.02840371,29.94382377,19.40289087,43385,3.977409277,4.613044948,64.79384927,47.73599386,Demo,50.653285360000005,49.97159629,95.386955052,35.206150730000005,9471.0
337,MT,phillips,577.0,1426.0,30071,4150,,85.22891566,0.0,2.168674699,0.86746988,49.73493976,33.87951807,21.06024096,38692,7.276618513,8.746156474,82.61018107,100.0,Rep,45.060240969999995,50.26506024,91.253843526,17.389818930000004,2003.0
338,MT,pondera,1176.0,1413.0,30073,6166,,80.9601038,0.389231268,1.881284463,2.1894258840000003,49.72429452,37.52838145,19.65617905,42193,8.497409326,10.80114449,77.32474964,58.10173899,Rep,42.815439500000004,50.27570548,89.19885551,22.675250360000007,2589.0
339,MT,powder river,203.0,748.0,30075,1648,,94.41747573,0.0,1.516990291,1.09223301,50.78883495,28.58009709,23.72572816,47955,4.32160804,5.055292259,74.64454976,100.0,Rep,47.69417475,49.21116505,94.944707741,25.355450239999996,951.0
340,MT,powell,1026.0,1641.0,30077,6928,,90.35796767,0.418591224,2.453810624,0.447459584,37.73094688,29.66224018,18.64896074,43064,1.457943925,11.4339269,81.96813496,54.21943931,Rep,51.68879908,62.26905312,88.5660731,18.03186504,2667.0
341,MT,prairie,177.0,450.0,30079,1414,,95.89816124,0.0,1.485148515,1.838755304,47.17114569,31.25884017,25.88401697,44643,6.885245902,6.9169960470000005,80.83003953,100.0,Rep,42.857142859999996,52.82885431,93.083003953,19.169960470000007,627.0
342,MT,ravalli,9156.0,13622.0,30081,41130,,93.29929492,0.07780209099999999,3.214198882,1.648431802,50.43763676,30.89229273,22.77656212,40546,7.742761157999999,8.91224103,74.24761398,84.62647966,Rep,46.33114514999999,49.56236324,91.08775897,25.752386020000003,22778.0
343,MT,roosevelt,2013.0,1346.0,30085,11230,,36.06411398,0.053428317,2.947462155,0.837043633,50.80142476,49.60819234,10.71237756,34481,6.2342251389999985,15.13969096,85.84360855,39.73141487,Demo,39.6794301,49.19857524,84.86030904,14.156391450000001,3359.0
344,MT,rosebud,1511.0,1765.0,30087,9348,6550.0,57.15661104,0.192554557,4.535729568,1.272999572,50.48138639,43.15361575,13.69276851,55609,9.555408096,11.68450121,80.18639972,100.0,Rep,43.15361574,49.51861361,88.31549878999999,19.813600280000003,3276.0
345,MT,sanders,2071.0,3856.0,30089,11375,9225.0,90.25054945,0.158241758,2.628571429,2.602197802,48.68571429,27.78021978,26.21538462,34336,9.260079752000001,11.90974645,83.62409863,100.0,Rep,46.00439560000001,51.31428571,88.09025355,16.375901369999994,5927.0
346,MT,sheridan,712.0,1017.0,30091,3645,,91.46776406,0.082304527,2.304526749,1.563786008,48.80658436,32.7297668,22.11248285,52308,2.626158599,8.74337623,79.93943982,100.0,Rep,45.15775035000001,51.19341564,91.25662377,20.060560179999996,1729.0
347,MT,silver bow,11672.0,4246.0,30093,34560,,91.18055556,0.584490741,4.08275463,2.653356481,50.2662037,37.63599537,17.0775463,39580,7.041531362000001,9.229390681,74.06554019,11.44152047,Demo,45.286458329999995,49.7337963,90.770609319,25.934459810000007,15918.0
348,MT,stillwater,1501.0,3206.0,30095,9342,7270.0,93.63091415,0.353243417,3.329051595,1.7555127380000002,49.17576536,31.53500321,19.79233569,59603,3.829787234,4.96737841,74.55516014,100.0,Rep,48.6726611,50.82423464,95.03262159,25.444839860000002,4707.0
349,MT,sweet grass,652.0,1372.0,30097,3634,,93.6158503,0.192625206,1.816180517,1.183269125,51.29334067,33.24160704,23.77545405,50813,0.439974859,5.983889528,75.29727656,100.0,Rep,42.98293891000001,48.70665933,94.016110472,24.70272344,2024.0
350,MT,teton,1290.0,1784.0,30099,6067,,94.09922532,0.06593044299999999,1.417504533,1.615295863,50.89830229,35.15740893,22.00428548,49047,5.47008547,7.112171837999999,77.73269690000002,100.0,Rep,42.83830559,49.10169771,92.887828162,22.267303099999978,3074.0
351,MT,valley,1545.0,2137.0,30105,7576,,85.26927138,0.079197466,2.191129884,1.253959873,49.77560718,34.82048574,20.8157339,49977,4.579768495,6.547842402000001,78.49906191,55.20423395,Rep,44.36378035999999,50.22439282,93.452157598,21.500938090000005,3682.0
352,MT,wheatland,315.0,586.0,30107,2109,,94.97392129,0.0,2.370791844,1.51730678,48.12707444,36.27311522,21.95353248,36076,2.775024777,24.05329593,80.9256662,100.0,Rep,41.7733523,51.87292556,75.94670407,19.074333800000005,901.0
353,MT,wibaux,140.0,390.0,30109,1143,880.0,98.51268591,0.0,1.487314086,0.787401575,51.70603675,30.62117235,28.78390201,40833,2.742230347,12.11031175,79.85611511,100.0,Rep,40.59492564000001,48.29396325,87.88968825,20.143884889999995,530.0
354,ND,adams,364.0,796.0,38001,2348,,93.10051107,0.8943781940000001,0.8517887559999999,1.916524702,49.44633731,32.28279387,22.27427598,53295,1.977848101,4.042806183,72.47324614,100.0,Rep,45.442930149999995,50.55366269,95.957193817,27.52675386,1160.0
355,ND,barnes,2517.0,2507.0,38003,11033,8705.0,93.31097616,0.7976071779999999,1.830871023,0.969817819,50.81120276,35.63853893,20.38430164,55778,2.774508155,9.1156639,76.32261411,39.55358757,Demo,43.977159429999986,49.18879724,90.8843361,23.677385889999996,5024.0
356,ND,benson,1427.0,828.0,38005,6802,,41.50249926,0.0,2.440458689,0.470449868,48.66215819,49.1179065,12.29050279,41530,6.093328191,15.02201502,85.003885,100.0,Demo,38.591590710000006,51.33784181,84.97798498,14.996115000000003,2255.0
357,ND,burleigh,17357.0,28494.0,38015,90560,,90.49580389,1.183745583,1.977694346,2.095848057,50.170053,40.06183746,14.34518551,66057,2.166190439,6.595429887000001,65.77346704,18.54799036,Rep,45.59297703,49.829947,93.404570113,34.22653296,45851.0
358,ND,cass,44723.0,32217.0,38017,166852,124500.0,87.90185314,3.76081797,2.408122168,6.439239566,49.47618249,46.79895956,10.6873157,54926,2.9455081,5.530988372,62.63572165,10.434776800000002,Demo,42.51372474,50.52381751,94.469011628,37.36427835,76940.0
359,ND,cavalier,765.0,1181.0,38019,3867,,95.94000517,0.129299198,1.292991983,0.956814068,49.39229377,30.92836824,26.29945694,65645,1.054216867,9.000708717,81.3253012,100.0,Rep,42.772174820000004,50.60770623,90.999291283,18.6746988,1946.0
360,ND,dickey,911.0,1253.0,38021,5160,,93.72093023,1.4728682169999998,3.333333333,1.7635658909999998,49.80620155,36.53100775,21.70542636,55882,2.549772965,12.31945624,72.04757859,100.0,Rep,41.763565889999995,50.19379845,87.68054376,27.95242141,2164.0
361,ND,dunn,525.0,1499.0,38025,4284,3250.0,83.94024276,0.933706816,2.847805789,2.030812325,47.10550887,37.3015873,16.36321195,66964,3.801032379,8.961785594,79.54007440000002,100.0,Rep,46.33520075,52.89449113,91.038214406,20.459925599999977,2024.0
362,ND,eddy,555.0,675.0,38027,2370,,90.16877637,0.0,1.814345992,1.35021097,51.72995781,33.96624473,20.92827004,55489,2.113821138,10.9273479,77.84997047,100.0,Rep,45.10548523,48.27004219,89.0726521,22.150029529999998,1230.0
363,ND,emmons,391.0,1433.0,38029,3426,,96.5849387,0.0,0.0,1.313485114,50.0,30.73555166,27.14535902,45472,3.377947737,15.1637687,84.71492115,100.0,Rep,42.11908932,50.0,84.8362313,15.285078850000005,1824.0
364,ND,foster,588.0,1052.0,38031,3345,,96.29297459,0.059790732,1.165919283,1.285500747,50.28400598,33.1838565,22.18236173,55625,1.184433164,11.25523013,78.36820084,100.0,Rep,44.63378177000001,49.71599402,88.74476987,21.63179916,1640.0
365,ND,golden valley,171.0,704.0,38033,1895,,94.30079156,0.0,1.794195251,0.105540897,50.8707124,38.83905013,17.41424802,37014,0.389863548,7.5990299110000015,77.68795473,100.0,Rep,43.74670185000001,49.1292876,92.400970089,22.31204527,875.0
366,ND,grand forks,14827.0,12952.0,38035,69793,53945.0,85.68194518,2.8484231939999995,3.805539237,4.0835040760000005,48.28564469,51.00511513,11.31058989,50652,3.458794464,6.335234317,66.90552938,16.76911802,Demo,37.684294980000004,51.71435531,93.664765683,33.094470619999996,27779.0
